	(0, 0, 0, 0)	(0, 0, 0, 1)	(0, 0, 1, 0)	(0, 0, 1, 1)	(0, 1, 0, 0)	(0, 1, 0, 1)	(0, 1, 1, 0)	(0, 1, 1, 1)	(1, 0, 0, 0)	(1, 0, 0, 1)	(1, 0, 1, 0)	(1, 0, 1, 1)	(1, 1, 0, 0)	(1, 1, 0, 1)	(1, 1, 1, 0)	(1, 1, 1, 1)	edge_sign
(4037, 2485)	5	0	1	0	0	0	0	0	22	3	9	0	10	1	7	0	0
(2485, 4040)	15	1	8	0	3	2	0	0	1	0	5	0	0	0	0	0	0
(4040, 2485)	15	3	1	0	1	2	0	0	8	0	5	0	0	0	0	0	0
(2485, 4041)	12	1	10	0	1	0	1	0	1	1	8	0	0	0	0	0	0
(4041, 2485)	12	1	1	0	1	0	1	0	10	1	8	0	0	0	0	0	0
(2485, 4044)	10	0	3	1	2	2	0	0	5	0	8	0	0	0	0	0	0
(4044, 2485)	10	2	5	0	0	2	0	0	3	0	8	0	1	0	0	0	0
(2485, 4045)	33	1	0	0	5	0	0	0	7	0	0	0	0	0	0	0	0
(4045, 2485)	33	5	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(2485, 4065)	20	1	4	0	6	3	1	0	7	1	5	0	0	0	0	0	0
(4065, 2485)	20	6	7	0	1	3	1	0	4	1	5	0	0	0	0	0	0
(2485, 4070)	13	5	0	0	1	6	0	0	6	1	0	0	0	0	0	0	0
(4070, 2485)	13	1	6	0	5	6	1	0	0	0	0	0	0	0	0	0	0
(2485, 4076)	13	4	0	0	1	3	0	0	2	3	0	0	0	0	0	0	0
(4076, 2485)	13	1	2	0	4	3	3	0	0	0	0	0	0	0	0	0	0
(2485, 4099)	16	2	13	0	4	7	1	0	1	1	17	0	0	0	0	0	1
(4099, 2485)	16	4	1	0	2	7	1	0	13	1	17	0	0	0	0	0	0
(2485, 4124)	8	1	21	0	0	5	0	0	3	1	22	0	0	0	0	0	1
(4124, 2485)	8	0	3	0	1	5	1	0	21	0	22	0	0	0	0	0	0
(2485, 4138)	13	0	2	6	2	0	1	1	4	0	7	8	0	0	0	0	0
(4138, 2485)	13	2	4	0	0	0	0	0	2	1	7	0	6	1	8	0	0
(2485, 4151)	20	0	0	0	1	3	0	0	5	0	0	0	0	0	0	0	0
(4151, 2485)	20	1	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0
(2485, 4162)	0	0	10	0	0	0	0	0	0	0	18	0	0	0	0	0	1
(4162, 2485)	0	0	0	0	0	0	0	0	10	0	18	0	0	0	0	0	0
(2485, 4179)	0	0	11	0	0	0	0	0	0	0	16	0	0	0	0	0	0
(4179, 2485)	0	0	0	0	0	0	0	0	11	0	16	0	0	0	0	0	0
(2485, 4191)	1	1	12	16	3	0	5	0	1	0	13	13	0	0	0	0	-1
(4191, 2485)	1	3	1	0	1	0	0	0	12	5	13	0	16	0	13	0	0
(2485, 4219)	17	0	0	3	5	0	1	0	4	0	1	2	0	0	0	0	0
(4219, 2485)	17	5	4	0	0	0	0	0	0	1	1	0	3	0	2	0	0
(2485, 4256)	0	0	15	0	0	0	1	0	0	0	20	0	0	0	0	0	1
(4256, 2485)	0	0	0	0	0	0	0	0	15	1	20	0	0	0	0	0	0
(2485, 4276)	10	3	2	2	0	1	0	1	2	1	0	3	0	0	0	0	0
(4276, 2485)	10	0	2	0	3	1	1	0	2	0	0	0	2	1	3	0	0
(2485, 4297)	3	1	5	0	4	1	0	0	1	0	8	2	0	0	0	0	0
(4297, 2485)	3	4	1	0	1	1	0	0	5	0	8	0	0	0	2	0	0
(2485, 4310)	29	5	13	0	12	4	3	0	0	0	10	0	0	0	0	0	0
(4310, 2485)	29	12	0	0	5	4	0	0	13	3	10	0	0	0	0	0	0
(2485, 4335)	2	0	13	3	2	0	2	2	1	0	13	6	0	0	0	0	0
(4335, 2485)	2	2	1	0	0	0	0	0	13	2	13	0	3	2	6	0	0
(2485, 4441)	22	4	0	3	6	1	0	2	3	0	0	0	0	0	0	0	0
(4441, 2485)	22	6	3	0	4	1	0	0	0	0	0	0	3	2	0	0	0
(2485, 4483)	20	0	12	0	5	0	0	0	2	0	6	0	0	0	0	0	0
(4483, 2485)	20	5	2	0	0	0	0	0	12	0	6	0	0	0	0	0	0
(2485, 4536)	8	1	6	6	4	3	2	1	1	0	1	6	0	0	0	0	-1
(4536, 2485)	8	4	1	0	1	3	0	0	6	2	1	0	6	1	6	0	0
(2485, 4547)	8	1	9	0	1	1	0	0	1	0	7	0	0	0	0	0	0
(4547, 2485)	8	1	1	0	1	1	0	0	9	0	7	0	0	0	0	0	0
(2485, 4578)	0	0	9	0	0	0	2	0	0	0	16	1	0	0	0	0	0
(4578, 2485)	0	0	0	0	0	0	0	0	9	2	16	0	0	0	1	0	0
(2485, 4587)	7	0	12	0	0	0	0	0	0	0	8	0	0	0	0	0	0
(4587, 2485)	7	0	0	0	0	0	0	0	12	0	8	0	0	0	0	0	0
(2485, 4600)	3	0	14	0	0	0	0	0	1	0	9	0	0	0	0	0	1
(4600, 2485)	3	0	1	0	0	0	0	0	14	0	9	0	0	0	0	0	0
(2485, 4632)	26	6	6	0	6	4	0	0	4	0	1	0	0	0	0	0	0
(4632, 2485)	26	6	4	0	6	4	0	0	6	0	1	0	0	0	0	0	0
(2485, 4653)	12	1	12	0	2	7	2	0	3	0	8	0	0	0	0	1	0
(4653, 2485)	12	2	3	0	1	7	0	0	12	2	8	0	0	0	0	1	0
(2485, 4662)	7	0	3	0	6	1	0	0	2	0	7	0	0	0	0	0	0
(4662, 2485)	7	6	2	0	0	1	0	0	3	0	7	0	0	0	0	0	0
(2485, 4666)	4	0	7	4	2	0	0	1	0	0	4	4	0	0	0	0	-1
(4666, 2485)	4	2	0	0	0	0	0	0	7	0	4	0	4	1	4	0	0
(2485, 4712)	8	1	17	6	4	4	3	0	1	0	9	6	0	0	0	0	0
(4712, 2485)	8	4	1	0	1	4	0	0	17	3	9	0	6	0	6	0	0
(2485, 4717)	4	0	9	1	5	1	1	0	0	1	9	2	0	0	0	0	0
(4717, 2485)	4	5	0	0	0	1	1	0	9	1	9	0	1	0	2	0	0
(2485, 4735)	0	0	15	5	0	0	0	0	0	0	11	6	0	0	0	0	0
(4735, 2485)	0	0	0	0	0	0	0	0	15	0	11	0	5	0	6	0	0
(2485, 4781)	6	0	10	0	2	0	0	0	0	0	7	0	0	0	0	0	0
(4781, 2485)	6	2	0	0	0	0	0	0	10	0	7	0	0	0	0	0	0
(2485, 4795)	10	1	7	0	3	1	1	1	2	0	4	0	0	0	0	0	0
(4795, 2485)	10	3	2	0	1	1	0	0	7	1	4	0	0	1	0	0	0
(2485, 4824)	14	0	5	0	3	1	1	0	0	0	7	0	0	0	0	0	0
(4824, 2485)	14	3	0	0	0	1	0	0	5	1	7	0	0	0	0	0	0
(2485, 4828)	9	1	13	1	6	0	0	0	0	0	9	4	0	0	0	0	1
(4828, 2485)	9	6	0	0	1	0	0	0	13	0	9	0	1	0	4	0	0
(2485, 4875)	0	0	3	7	0	0	6	2	0	0	0	7	0	0	0	0	0
(4875, 2485)	0	0	0	0	0	0	0	0	3	6	0	0	7	2	7	0	0
(2485, 4899)	22	2	5	0	3	0	1	0	1	0	4	0	0	0	0	0	1
(4899, 2485)	22	3	1	0	2	0	0	0	5	1	4	0	0	0	0	0	0
(2485, 4948)	29	2	0	0	6	1	0	0	4	0	0	0	0	0	0	0	0
(4948, 2485)	29	6	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0
(2485, 4967)	35	0	0	0	13	2	0	0	1	0	0	0	0	0	0	0	0
(4967, 2485)	35	13	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(2485, 4981)	5	1	7	0	1	2	1	0	4	0	5	0	0	0	0	0	0
(4981, 2485)	5	1	4	0	1	2	0	0	7	1	5	0	0	0	0	0	0
(2485, 5002)	12	0	6	2	8	0	1	1	0	0	3	3	0	0	0	0	1
(5002, 2485)	12	8	0	0	0	0	0	0	6	1	3	0	2	1	3	0	0
(2485, 5020)	3	11	5	3	3	9	1	1	0	0	3	4	0	0	0	0	-1
(5020, 2485)	3	3	0	0	11	9	0	0	5	1	3	0	3	1	4	0	0
(2485, 5022)	11	0	11	6	5	0	0	2	0	0	7	1	0	0	0	0	-1
(5022, 2485)	11	5	0	0	0	0	0	0	11	0	7	0	6	2	1	0	0
(2485, 5079)	24	4	11	3	7	5	0	0	2	0	4	2	0	0	0	0	0
(5079, 2485)	24	7	2	0	4	5	0	0	11	0	4	0	3	0	2	0	0
(2485, 5103)	15	2	6	0	2	3	1	0	0	0	4	0	0	0	0	0	1
(5103, 2485)	15	2	0	0	2	3	0	0	6	1	4	0	0	0	0	0	0
(2485, 5106)	4	0	7	0	2	2	0	0	1	0	11	0	0	0	0	0	1
(5106, 2485)	4	2	1	0	0	2	0	0	7	0	11	0	0	0	0	0	0
(2485, 5123)	4	1	7	3	3	2	0	0	1	0	3	3	0	0	0	0	0
(5123, 2485)	4	3	1	0	1	2	0	0	7	0	3	0	3	0	3	0	0
(2485, 5176)	16	4	0	6	9	4	0	1	0	0	0	5	0	0	0	0	0
(5176, 2485)	16	9	0	0	4	4	0	0	0	0	0	0	6	1	5	0	0
(2485, 5179)	22	2	1	4	14	0	0	0	0	0	2	4	0	0	0	0	0
(5179, 2485)	22	14	0	0	2	0	0	0	1	0	2	0	4	0	4	0	0
(2485, 5188)	23	2	5	0	9	1	1	0	0	0	5	0	0	0	0	0	0
(5188, 2485)	23	9	0	0	2	1	0	0	5	1	5	0	0	0	0	0	0
(2485, 5189)	30	2	7	0	6	5	1	1	0	1	2	0	0	0	0	0	1
(5189, 2485)	30	6	0	0	2	5	1	0	7	1	2	0	0	1	0	0	0
(2485, 5233)	6	2	7	10	0	0	2	2	2	0	1	6	0	0	0	0	1
(5233, 2485)	6	0	2	0	2	0	0	0	7	2	1	0	10	2	6	0	0
(2485, 5254)	3	0	7	6	7	0	4	0	1	0	7	3	0	0	0	0	-1
(5254, 2485)	3	7	1	0	0	0	0	0	7	4	7	0	6	0	3	0	0
(2485, 5404)	0	4	5	2	1	7	1	0	0	0	3	4	0	0	0	0	-1
(5404, 2485)	0	1	0	0	4	7	0	0	5	1	3	0	2	0	4	0	0
(2485, 5412)	0	0	27	2	0	0	2	4	0	0	14	1	0	0	0	0	-1
(5412, 2485)	0	0	0	0	0	0	0	0	27	2	14	0	2	4	1	0	0
(2485, 5459)	0	0	15	0	0	0	1	0	0	0	14	0	0	0	0	0	1
(5459, 2485)	0	0	0	0	0	0	0	0	15	1	14	0	0	0	0	0	0
(2485, 5484)	4	1	5	7	1	2	0	2	0	0	1	2	0	0	0	1	1
(5484, 2485)	4	1	0	0	1	2	0	0	5	0	1	0	7	2	2	1	0
(2485, 5524)	39	0	9	4	13	1	4	0	3	0	3	5	0	0	0	0	0
(5524, 2485)	39	13	3	0	0	1	0	0	9	4	3	0	4	0	5	0	0
(2485, 5531)	20	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0
(5531, 2485)	20	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
(2485, 5543)	16	0	7	2	2	0	0	1	3	0	3	2	0	0	0	0	0
(5543, 2485)	16	2	3	0	0	0	0	0	7	0	3	0	2	1	2	0	0
(2485, 5697)	15	0	5	3	11	0	1	1	1	0	3	5	0	0	0	0	0
(5697, 2485)	15	11	1	0	0	0	0	0	5	1	3	0	3	1	5	0	0
(2485, 5796)	20	2	0	0	7	2	0	0	3	0	0	0	0	0	0	0	0
(5796, 2485)	20	7	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0
(2485, 5800)	19	2	10	1	5	2	1	0	1	0	4	0	0	0	0	0	0
(5800, 2485)	19	5	1	0	2	2	0	0	10	1	4	0	1	0	0	0	0
(2485, 5802)	24	6	3	0	6	7	0	1	3	0	1	0	0	0	0	0	0
(5802, 2485)	24	6	3	0	6	7	0	0	3	0	1	0	0	1	0	0	0
(2485, 5814)	12	1	5	1	7	2	1	0	1	0	4	2	0	0	0	1	0
(5814, 2485)	12	7	1	0	1	2	0	0	5	1	4	0	1	0	2	1	0
(2485, 5817)	4	6	0	8	1	6	1	1	0	0	0	9	0	0	0	0	0
(5817, 2485)	4	1	0	0	6	6	0	0	0	1	0	0	8	1	9	0	0
(2485, 5822)	10	0	6	0	1	1	2	0	1	0	4	0	0	0	0	0	0
(5822, 2485)	10	1	1	0	0	1	0	0	6	2	4	0	0	0	0	0	0
(2485, 6006)	4	2	12	0	3	3	0	0	0	0	4	0	0	0	0	0	0
(6006, 2485)	4	3	0	0	2	3	0	0	12	0	4	0	0	0	0	0	0
(2485, 6305)	7	2	2	1	6	2	3	0	1	0	0	1	0	0	0	0	0
(6305, 2485)	7	6	1	0	2	2	0	0	2	3	0	0	1	0	1	0	0
(2485, 6327)	3	2	7	4	6	2	3	1	1	0	3	3	0	0	0	0	1
(6327, 2485)	3	6	1	0	2	2	0	0	7	3	3	0	4	1	3	0	0
(2485, 6560)	5	0	4	6	3	0	1	0	1	0	3	2	0	0	0	0	-1
(6560, 2485)	5	3	1	0	0	0	0	0	4	1	3	0	6	0	2	0	0
(2485, 6596)	17	2	0	3	4	1	1	1	2	0	1	0	0	0	0	0	0
(6596, 2485)	17	4	2	0	2	1	0	0	0	1	1	0	3	1	0	0	0
(2485, 6624)	17	0	6	0	3	3	0	0	1	0	5	0	0	0	0	0	0
(6624, 2485)	17	3	1	0	0	3	0	0	6	0	5	0	0	0	0	0	0
(2485, 6832)	0	0	12	0	0	0	5	0	0	0	10	0	0	0	0	0	1
(6832, 2485)	0	0	0	0	0	0	0	0	12	5	10	0	0	0	0	0	0
(2485, 6907)	16	0	3	0	6	0	1	0	4	0	3	0	0	0	0	0	0
(6907, 2485)	16	6	4	0	0	0	0	0	3	1	3	0	0	0	0	0	0
(2485, 6914)	7	3	7	2	0	4	0	0	1	0	2	2	0	0	0	0	1
(6914, 2485)	7	0	1	0	3	4	0	0	7	0	2	0	2	0	2	0	0
(2485, 7052)	22	1	7	2	5	1	0	0	3	0	1	1	0	0	0	0	0
(7052, 2485)	22	5	3	0	1	1	0	0	7	0	1	0	2	0	1	0	0
(2485, 7092)	10	0	11	3	5	2	0	0	1	0	4	1	0	0	0	0	1
(7092, 2485)	10	5	1	0	0	2	0	0	11	0	4	0	3	0	1	0	0
(2485, 7553)	0	0	9	7	0	0	2	2	0	0	1	5	0	0	0	0	0
(7553, 2485)	0	0	0	0	0	0	0	0	9	2	1	0	7	2	5	0	0
(2485, 8293)	0	0	9	11	0	0	1	0	0	0	12	12	0	0	0	0	0
(8293, 2485)	0	0	0	0	0	0	0	0	9	1	12	0	11	0	12	0	0
(2485, 8294)	0	0	8	7	0	0	1	2	0	0	13	7	0	0	0	0	0
(8294, 2485)	0	0	0	0	0	0	0	0	8	1	13	0	7	2	7	0	0
(2504, 2535)	3	2	11	3	1	1	0	1	0	0	7	5	0	0	0	0	0
(2535, 2504)	3	1	0	0	2	1	0	0	11	0	7	0	3	1	5	0	0
(2504, 2560)	9	2	4	0	2	2	0	0	0	2	8	0	0	0	0	0	0
(2560, 2504)	9	2	0	0	2	2	2	0	4	0	8	0	0	0	0	0	0
(2504, 2565)	35	0	2	4	7	5	0	0	9	0	2	1	0	0	0	1	0
(2565, 2504)	35	7	9	0	0	5	0	0	2	0	2	0	4	0	1	1	0
(2504, 2576)	4	0	9	2	2	1	0	0	2	0	4	3	0	0	0	0	0
(2576, 2504)	4	2	2	0	0	1	0	0	9	0	4	0	2	0	3	0	0
(2504, 2619)	6	0	3	1	0	0	0	0	0	0	12	2	0	0	0	0	1
(2619, 2504)	6	0	0	0	0	0	0	0	3	0	12	0	1	0	2	0	0
(2504, 2625)	0	0	8	0	0	0	0	0	0	0	19	0	0	0	0	1	0
(2625, 2504)	0	0	0	0	0	0	0	0	8	0	19	0	0	0	0	1	0
(2504, 2651)	24	2	6	2	0	1	0	0	6	0	4	1	0	0	0	1	0
(2651, 2504)	24	0	6	0	2	1	0	0	6	0	4	0	2	0	1	1	0
(2504, 2653)	13	1	4	1	1	1	0	0	2	0	1	1	0	0	0	0	0
(2653, 2504)	13	1	2	0	1	1	0	0	4	0	1	0	1	0	1	0	0
(2504, 2654)	4	5	2	4	0	1	1	0	3	0	7	4	0	0	0	1	0
(2654, 2504)	4	0	3	0	5	1	0	0	2	1	7	0	4	0	4	1	0
(2504, 2660)	11	0	4	0	0	0	0	0	2	1	7	0	0	0	0	0	1
(2660, 2504)	11	0	2	0	0	0	1	0	4	0	7	0	0	0	0	0	0
(2504, 2688)	36	3	0	0	4	6	0	0	8	0	0	0	0	0	0	0	0
(2688, 2504)	36	4	8	0	3	6	0	0	0	0	0	0	0	0	0	0	0
(2504, 2713)	16	2	1	0	1	2	0	0	3	1	3	0	0	0	0	1	0
(2713, 2504)	16	1	3	0	2	2	1	0	1	0	3	0	0	0	0	1	0
(2504, 2790)	12	1	3	5	0	0	0	0	7	0	2	2	0	0	0	0	0
(2790, 2504)	12	0	7	0	1	0	0	0	3	0	2	0	5	0	2	0	0
(2504, 2871)	16	6	5	0	0	5	0	0	4	2	7	0	0	1	0	0	0
(2871, 2504)	16	0	4	0	6	5	2	1	5	0	7	0	0	0	0	0	0
(2504, 2972)	15	0	1	0	1	4	0	0	2	0	2	0	0	1	0	0	0
(2972, 2504)	15	1	2	0	0	4	0	1	1	0	2	0	0	0	0	0	0
(2504, 3026)	14	4	3	0	1	3	1	0	1	0	4	0	0	0	0	0	0
(3026, 2504)	14	1	1	0	4	3	0	0	3	1	4	0	0	0	0	0	0
(2504, 3028)	16	0	7	0	0	1	0	0	3	0	4	0	0	0	0	0	0
(3028, 2504)	16	0	3	0	0	1	0	0	7	0	4	0	0	0	0	0	0
(2504, 3352)	25	5	8	2	0	5	0	0	1	1	11	0	0	0	0	0	0
(3352, 2504)	25	0	1	0	5	5	1	0	8	0	11	0	2	0	0	0	0
(2504, 3394)	16	2	4	1	1	0	0	0	2	0	2	0	0	0	0	1	0
(3394, 2504)	16	1	2	0	2	0	0	0	4	0	2	0	1	0	0	1	0
(2504, 3449)	21	2	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0
(3449, 2504)	21	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0
(2504, 3453)	20	2	0	1	2	4	0	0	2	1	1	0	0	0	0	0	0
(3453, 2504)	20	2	2	0	2	4	1	0	0	0	1	0	1	0	0	0	0
(2504, 3456)	19	0	14	0	1	1	0	0	4	0	6	0	0	0	0	0	0
(3456, 2504)	19	1	4	0	0	1	0	0	14	0	6	0	0	0	0	0	0
(2504, 3614)	18	1	2	0	2	0	0	0	1	0	1	0	0	0	0	0	0
(3614, 2504)	18	2	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0
(2504, 3615)	8	3	6	0	0	3	1	0	0	1	4	0	0	0	0	0	0
(3615, 2504)	8	0	0	0	3	3	1	0	6	1	4	0	0	0	0	0	0
(2504, 3641)	16	5	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0
(3641, 2504)	16	2	1	0	5	2	0	0	0	0	0	0	0	0	0	0	0
(2504, 3787)	19	0	1	0	5	2	0	0	2	0	1	0	0	0	0	0	0
(3787, 2504)	19	5	2	0	0	2	0	0	1	0	1	0	0	0	0	0	0
(2504, 3976)	7	1	3	5	1	5	0	0	2	0	2	5	0	0	0	0	0
(3976, 2504)	7	1	2	0	1	5	0	0	3	0	2	0	5	0	5	0	0
(2504, 4037)	2	1	7	6	0	0	1	0	0	0	6	4	0	0	0	0	-1
(4037, 2504)	2	0	0	0	1	0	0	0	7	1	6	0	6	0	4	0	0
(2504, 4099)	9	1	4	1	1	4	0	0	1	1	4	1	0	0	0	0	1
(4099, 2504)	9	1	1	0	1	4	1	0	4	0	4	0	1	0	1	0	0
(2504, 5079)	12	2	4	2	2	1	1	0	0	1	2	1	0	0	0	0	1
(5079, 2504)	12	2	0	0	2	1	1	0	4	1	2	0	2	0	1	0	0
(2504, 5524)	10	0	4	1	8	0	1	0	0	0	3	0	0	0	0	0	0
(5524, 2504)	10	8	0	0	0	0	0	0	4	1	3	0	1	0	0	0	0
(2506, 2535)	1	1	3	1	1	1	0	1	1	1	10	2	0	1	2	1	-1
(2535, 2506)	1	1	1	0	1	1	1	1	3	0	10	2	1	1	2	1	0
(2506, 2565)	12	2	3	1	7	1	2	2	17	1	9	3	1	0	1	0	0
(2565, 2506)	12	7	17	1	2	1	1	0	3	2	9	1	1	2	3	0	1
(2506, 2651)	7	1	1	1	2	0	1	0	10	0	6	2	0	0	0	1	0
(2651, 2506)	7	2	10	0	1	0	0	0	1	1	6	0	1	0	2	1	0
(2506, 2653)	2	0	2	1	3	0	0	3	6	0	14	2	0	0	0	1	0
(2653, 2506)	2	3	6	0	0	0	0	0	2	0	14	0	1	3	2	1	0
(2506, 2654)	3	0	0	0	1	1	1	1	2	2	11	2	1	0	0	2	0
(2654, 2506)	3	1	2	1	0	1	2	0	0	1	11	0	0	1	2	2	0
(2506, 2660)	2	0	0	0	4	0	2	0	4	1	13	0	1	0	2	0	0
(2660, 2506)	2	4	4	1	0	0	1	0	0	2	13	2	0	0	0	0	0
(2506, 2688)	12	1	0	0	4	1	0	0	13	1	0	0	1	0	0	0	0
(2688, 2506)	12	4	13	1	1	1	1	0	0	0	0	0	0	0	0	0	0
(2506, 2693)	3	1	1	0	3	1	2	0	3	3	11	0	1	0	0	0	0
(2693, 2506)	3	3	3	1	1	1	3	0	1	2	11	0	0	0	0	0	0
(2506, 2713)	8	0	1	0	1	1	0	0	9	1	4	0	0	0	0	0	0
(2713, 2506)	8	1	9	0	0	1	1	0	1	0	4	0	0	0	0	0	1
(2506, 2746)	0	0	2	0	1	0	2	0	4	0	14	0	0	0	2	0	0
(2746, 2506)	0	1	4	0	0	0	0	0	2	2	14	2	0	0	0	0	0
(2506, 2790)	3	0	4	2	1	1	1	0	8	0	6	3	0	0	0	1	0
(2790, 2506)	3	1	8	0	0	1	0	0	4	1	6	0	2	0	3	1	0
(2506, 2859)	1	1	1	0	2	0	1	1	9	0	12	4	0	0	0	1	1
(2859, 2506)	1	2	9	0	1	0	0	0	1	1	12	0	0	1	4	1	0
(2506, 2871)	6	1	1	0	1	2	0	0	5	3	15	1	1	0	1	0	1
(2871, 2506)	6	1	5	1	1	2	3	0	1	0	15	1	0	0	1	0	1
(2506, 2967)	8	0	0	0	4	0	0	0	13	0	0	0	0	0	0	0	0
(2967, 2506)	8	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2506, 2981)	1	0	1	0	0	0	2	0	3	0	17	0	0	0	1	0	0
(2981, 2506)	1	0	3	0	0	0	0	0	1	2	17	1	0	0	0	0	0
(2506, 3005)	0	0	2	0	1	0	3	0	3	0	15	0	0	0	2	0	0
(3005, 2506)	0	1	3	0	0	0	0	0	2	3	15	2	0	0	0	0	0
(2506, 3026)	5	2	1	0	4	1	2	0	6	1	14	0	1	0	0	0	0
(3026, 2506)	5	4	6	1	2	1	1	0	1	2	14	0	0	0	0	0	0
(2506, 3028)	7	1	3	0	2	1	2	0	7	1	9	0	1	0	2	0	0
(3028, 2506)	7	2	7	1	1	1	1	0	3	2	9	2	0	0	0	0	0
(2506, 3084)	2	0	4	0	0	0	2	0	3	0	12	1	0	0	1	0	0
(3084, 2506)	2	0	3	0	0	0	0	0	4	2	12	1	0	0	1	0	0
(2506, 3192)	3	2	2	0	0	0	0	0	3	0	14	1	0	0	0	1	0
(3192, 2506)	3	0	3	0	2	0	0	0	2	0	14	0	0	0	1	1	0
(2506, 3258)	6	0	2	0	1	1	0	0	4	5	9	2	1	0	1	0	0
(3258, 2506)	6	1	4	1	0	1	5	0	2	0	9	1	0	0	2	0	0
(2506, 3276)	2	1	1	3	2	0	0	2	3	0	4	7	0	0	0	1	0
(3276, 2506)	2	2	3	0	1	0	0	0	1	0	4	0	3	2	7	1	0
(2506, 3352)	8	3	3	0	2	2	2	2	6	5	13	2	0	0	1	0	0
(3352, 2506)	8	2	6	0	3	2	5	0	3	2	13	1	0	2	2	0	-1
(2506, 3394)	6	0	1	0	2	0	0	0	9	0	9	3	0	1	0	1	0
(3394, 2506)	6	2	9	0	0	0	0	1	1	0	9	0	0	0	3	1	0
(2506, 3453)	5	1	0	0	2	4	1	0	8	3	3	0	1	0	0	0	0
(3453, 2506)	5	2	8	1	1	4	3	0	0	1	3	0	0	0	0	0	0
(2506, 3454)	7	0	2	0	4	0	1	0	6	0	5	0	1	0	1	0	0
(3454, 2506)	7	4	6	1	0	0	0	0	2	1	5	1	0	0	0	0	1
(2506, 3456)	4	0	3	0	5	0	2	0	7	0	10	0	1	0	1	0	0
(3456, 2506)	4	5	7	1	0	0	0	0	3	2	10	1	0	0	0	0	0
(2506, 3562)	3	0	3	1	1	0	1	0	3	0	9	2	0	0	0	2	0
(3562, 2506)	3	1	3	0	0	0	0	0	3	1	9	0	1	0	2	2	1
(2506, 3568)	6	0	4	0	2	0	0	0	6	0	7	0	1	0	0	0	0
(3568, 2506)	6	2	6	1	0	0	0	0	4	0	7	0	0	0	0	0	1
(2506, 3615)	8	0	4	0	3	0	0	0	8	1	13	0	1	0	1	0	0
(3615, 2506)	8	3	8	1	0	0	1	0	4	0	13	1	0	0	0	0	0
(2506, 3631)	2	0	1	1	2	1	1	0	6	1	6	3	1	0	0	2	1
(3631, 2506)	2	2	6	1	0	1	1	0	1	1	6	0	1	0	3	2	0
(2506, 3787)	7	0	1	0	6	1	0	0	7	0	4	1	0	0	0	0	0
(3787, 2506)	7	6	7	0	0	1	0	0	1	0	4	0	0	0	1	0	1
(2506, 4191)	0	0	1	3	1	0	0	3	1	0	10	7	0	0	0	1	0
(4191, 2506)	0	1	1	0	0	0	0	0	1	0	10	0	3	3	7	1	0
(2507, 2565)	24	0	3	0	1	0	0	0	4	1	4	1	1	0	0	0	0
(2565, 2507)	24	1	4	1	0	0	1	0	3	0	4	0	0	0	1	0	0
(2507, 2576)	13	0	3	1	0	0	0	0	2	0	8	0	0	0	0	0	1
(2576, 2507)	13	0	2	0	0	0	0	0	3	0	8	0	1	0	0	0	1
(2507, 2688)	22	0	0	0	0	1	0	0	7	2	0	0	0	0	0	0	0
(2688, 2507)	22	0	7	0	0	1	2	0	0	0	0	0	0	0	0	0	1
(2507, 2871)	13	2	2	0	0	1	0	0	1	1	5	0	0	0	0	0	0
(2871, 2507)	13	0	1	0	2	1	1	0	2	0	5	0	0	0	0	0	0
(2508, 2535)	0	0	0	3	0	0	0	0	0	2	12	6	0	0	8	3	0
(2535, 2508)	0	0	0	0	0	0	2	0	0	0	12	8	3	0	6	3	0
(2508, 2565)	2	0	0	2	0	0	0	0	13	0	9	4	7	0	6	4	0
(2565, 2508)	2	0	13	7	0	0	0	0	0	0	9	6	2	0	4	4	1
(2508, 2576)	1	0	1	3	0	0	0	0	3	1	8	5	2	1	7	3	0
(2576, 2508)	1	0	3	2	0	0	1	1	1	0	8	7	3	0	5	3	0
(2508, 2585)	1	0	2	0	0	0	0	0	4	1	11	0	0	0	7	1	0
(2585, 2508)	1	0	4	0	0	0	1	0	2	0	11	7	0	0	0	1	0
(2508, 2625)	0	0	1	1	0	0	0	0	0	0	12	3	0	0	7	3	0
(2625, 2508)	0	0	0	0	0	0	0	0	1	0	12	7	1	0	3	3	0
(2508, 2651)	1	0	1	0	0	0	0	0	8	1	5	2	3	0	6	3	0
(2651, 2508)	1	0	8	3	0	0	1	0	1	0	5	6	0	0	2	3	0
(2508, 2653)	0	0	0	1	0	0	0	0	7	0	12	4	2	0	4	3	0
(2653, 2508)	0	0	7	2	0	0	0	0	0	0	12	4	1	0	4	3	0
(2508, 2654)	1	0	1	1	0	0	0	0	1	2	9	6	3	1	5	5	0
