	(0, 0, 0, 0)	(0, 0, 0, 1)	(0, 0, 1, 0)	(0, 0, 1, 1)	(0, 1, 0, 0)	(0, 1, 0, 1)	(0, 1, 1, 0)	(0, 1, 1, 1)	(1, 0, 0, 0)	(1, 0, 0, 1)	(1, 0, 1, 0)	(1, 0, 1, 1)	(1, 1, 0, 0)	(1, 1, 0, 1)	(1, 1, 1, 0)	(1, 1, 1, 1)	edge_sign
(1734, 2174)	2	0	6	0	0	0	0	0	2	0	16	0	0	0	0	0	0
(2174, 1734)	2	0	2	0	0	0	0	0	6	0	16	0	0	0	0	0	0
(1734, 2225)	3	0	3	0	0	0	0	0	4	0	20	0	0	0	0	0	0
(2225, 1734)	3	0	4	0	0	0	0	0	3	0	20	0	0	0	0	0	0
(1734, 2237)	8	0	3	0	0	0	0	0	11	0	6	0	0	0	0	0	0
(2237, 1734)	8	0	11	0	0	0	0	0	3	0	6	0	0	0	0	0	1
(1734, 2256)	4	0	3	0	0	0	0	0	2	0	21	0	0	0	0	0	0
(2256, 1734)	4	0	2	0	0	0	0	0	3	0	21	0	0	0	0	0	0
(1734, 2297)	9	0	4	0	0	0	0	0	7	0	16	0	0	0	0	0	0
(2297, 1734)	9	0	7	0	0	0	0	0	4	0	16	0	0	0	0	0	0
(1734, 2328)	9	0	7	0	0	0	0	0	8	0	21	0	0	0	0	0	1
(2328, 1734)	9	0	8	0	0	0	0	0	7	0	21	0	0	0	0	0	0
(1734, 2371)	5	0	3	0	0	0	0	0	7	0	17	0	0	0	0	0	0
(2371, 1734)	5	0	7	0	0	0	0	0	3	0	17	0	0	0	0	0	0
(1734, 2474)	6	0	1	0	0	0	0	0	9	0	15	0	0	0	0	0	1
(2474, 1734)	6	0	9	0	0	0	0	0	1	0	15	0	0	0	0	0	1
(1734, 2485)	8	0	3	0	0	0	0	0	10	0	14	0	0	0	0	0	1
(2485, 1734)	8	0	10	0	0	0	0	0	3	0	14	0	0	0	0	0	0
(1734, 2510)	5	0	4	0	0	0	0	0	5	0	18	0	0	0	0	0	0
(2510, 1734)	5	0	5	0	0	0	0	0	4	0	18	0	0	0	0	0	0
(1734, 2565)	16	0	1	0	0	0	0	0	17	0	12	0	0	0	0	0	0
(2565, 1734)	16	0	17	0	0	0	0	0	1	0	12	0	0	0	0	0	1
(1734, 2576)	6	0	4	0	0	0	0	0	5	0	15	0	0	0	0	0	0
(2576, 1734)	6	0	5	0	0	0	0	0	4	0	15	0	0	0	0	0	0
(1734, 2593)	2	0	2	0	0	0	0	0	0	0	31	0	0	0	0	0	1
(2593, 1734)	2	0	0	0	0	0	0	0	2	0	31	0	0	0	0	0	1
(1734, 2625)	0	0	4	0	0	0	0	0	0	0	26	0	0	0	0	0	1
(2625, 1734)	0	0	0	0	0	0	0	0	4	0	26	0	0	0	0	0	0
(1734, 2651)	6	0	1	0	0	0	0	0	10	0	12	0	0	0	0	0	0
(2651, 1734)	6	0	10	0	0	0	0	0	1	0	12	0	0	0	0	0	0
(1734, 2653)	5	0	3	0	0	0	0	0	5	0	13	0	0	0	0	0	0
(2653, 1734)	5	0	5	0	0	0	0	0	3	0	13	0	0	0	0	0	1
(1734, 2660)	6	0	3	0	0	0	0	0	6	0	14	0	0	0	0	0	0
(2660, 1734)	6	0	6	0	0	0	0	0	3	0	14	0	0	0	0	0	1
(1734, 2688)	13	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(2688, 1734)	13	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1734, 2707)	7	0	2	0	0	0	0	0	5	0	14	0	0	0	0	0	0
(2707, 1734)	7	0	5	0	0	0	0	0	2	0	14	0	0	0	0	0	0
(1734, 2727)	8	0	4	0	0	0	0	0	4	0	14	0	0	0	0	0	0
(2727, 1734)	8	0	4	0	0	0	0	0	4	0	14	0	0	0	0	0	0
(1734, 2871)	7	0	1	0	0	0	0	0	9	0	10	0	0	0	0	0	0
(2871, 1734)	7	0	9	0	0	0	0	0	1	0	10	0	0	0	0	0	0
(1734, 3005)	4	0	4	0	0	0	0	0	3	0	16	0	0	0	0	0	0
(3005, 1734)	4	0	3	0	0	0	0	0	4	0	16	0	0	0	0	0	0
(1734, 3026)	8	0	4	0	0	0	0	0	8	0	12	0	0	0	0	0	0
(3026, 1734)	8	0	8	0	0	0	0	0	4	0	12	0	0	0	0	0	0
(1734, 3033)	3	0	1	0	0	0	0	0	3	0	24	0	0	0	0	0	0
(3033, 1734)	3	0	3	0	0	0	0	0	1	0	24	0	0	0	0	0	1
(1734, 3059)	6	0	2	0	0	0	0	0	5	0	12	0	0	0	0	0	0
(3059, 1734)	6	0	5	0	0	0	0	0	2	0	12	0	0	0	0	0	1
(1734, 3352)	7	0	5	0	0	0	0	0	6	0	13	0	0	0	0	0	0
(3352, 1734)	7	0	6	0	0	0	0	0	5	0	13	0	0	0	0	0	0
(1749, 2328)	12	0	8	0	0	0	0	0	1	0	4	0	0	0	0	0	0
(2328, 1749)	12	0	1	0	0	0	0	0	8	0	4	0	0	0	0	0	0
(1749, 2565)	25	0	2	0	0	0	0	0	1	0	3	0	0	0	0	0	0
(2565, 1749)	25	0	1	0	0	0	0	0	2	0	3	0	0	0	0	0	0
(1749, 2688)	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
(2688, 1749)	23	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1749, 2713)	21	0	6	0	0	0	0	0	1	0	4	0	0	0	0	0	1
(2713, 1749)	21	0	1	0	0	0	0	0	6	0	4	0	0	0	0	0	0
(1754, 1814)	1	0	1	0	0	0	0	0	2	0	21	0	0	0	0	0	0
(1814, 1754)	1	0	2	0	0	0	0	0	1	0	21	0	0	0	0	0	1
(1754, 1919)	3	0	0	0	0	0	0	0	8	0	28	0	0	0	0	0	0
(1919, 1754)	3	0	8	0	0	0	0	0	0	0	28	0	0	0	0	0	0
(1754, 2135)	5	0	0	0	0	0	0	0	8	0	16	0	0	0	0	0	0
(2135, 1754)	5	0	8	0	0	0	0	0	0	0	16	0	0	0	0	0	0
(1754, 2225)	0	0	0	0	0	0	0	0	4	0	25	0	0	0	0	0	0
(2225, 1754)	0	0	4	0	0	0	0	0	0	0	25	0	0	0	0	0	0
(1754, 2237)	3	0	2	0	0	0	0	0	16	0	9	0	0	0	0	0	0
(2237, 1754)	3	0	16	0	0	0	0	0	2	0	9	0	0	0	0	0	1
(1754, 2256)	3	0	1	0	0	0	0	0	2	0	25	0	0	0	0	0	0
(2256, 1754)	3	0	2	0	0	0	0	0	1	0	25	0	0	0	0	0	0
(1754, 2297)	2	0	1	0	0	0	0	0	8	0	22	0	0	0	0	0	0
(2297, 1754)	2	0	8	0	0	0	0	0	1	0	22	0	0	0	0	0	0
(1754, 2328)	1	0	2	0	0	0	0	0	13	0	26	0	0	0	0	0	0
(2328, 1754)	1	0	13	0	0	0	0	0	2	0	26	0	0	0	0	0	0
(1754, 2411)	2	0	0	0	0	0	0	0	4	0	19	0	0	0	0	0	0
(2411, 1754)	2	0	4	0	0	0	0	0	0	0	19	0	0	0	0	0	1
(1754, 2474)	3	0	0	0	0	0	0	0	3	0	21	0	0	0	0	0	0
(2474, 1754)	3	0	3	0	0	0	0	0	0	0	21	0	0	0	0	0	0
(1754, 2485)	3	0	0	0	0	0	0	0	12	0	20	0	0	0	0	0	0
(2485, 1754)	3	0	12	0	0	0	0	0	0	0	20	0	0	0	0	0	1
(1754, 2510)	0	0	1	0	0	0	0	0	8	0	23	0	0	0	0	0	0
(2510, 1754)	0	0	8	0	0	0	0	0	1	0	23	0	0	0	0	0	0
(1754, 2565)	7	0	0	0	0	0	0	0	17	0	15	0	0	0	0	0	0
(2565, 1754)	7	0	17	0	0	0	0	0	0	0	15	0	0	0	0	0	1
(1754, 2593)	0	0	1	0	0	0	0	0	3	0	28	0	0	0	0	0	0
(2593, 1754)	0	0	3	0	0	0	0	0	1	0	28	0	0	0	0	0	1
(1754, 2625)	0	0	1	0	0	0	0	0	0	0	36	0	0	0	0	0	0
(2625, 1754)	0	0	0	0	0	0	0	0	1	0	36	0	0	0	0	0	0
(1754, 2651)	4	0	1	0	0	0	0	0	9	0	18	0	0	0	0	0	0
(2651, 1754)	4	0	9	0	0	0	0	0	1	0	18	0	0	0	0	0	1
(1754, 2653)	1	0	1	0	0	0	0	0	11	0	18	0	0	0	0	0	0
(2653, 1754)	1	0	11	0	0	0	0	0	1	0	18	0	0	0	0	0	0
(1754, 2654)	0	0	0	0	0	0	0	0	5	0	26	0	0	0	0	0	0
(2654, 1754)	0	0	5	0	0	0	0	0	0	0	26	0	0	0	0	0	0
(1754, 2660)	2	0	0	0	0	0	0	0	5	0	21	0	0	0	0	0	0
(2660, 1754)	2	0	5	0	0	0	0	0	0	0	21	0	0	0	0	0	1
(1754, 2693)	1	0	0	0	0	0	0	0	2	0	24	0	0	0	0	0	0
(2693, 1754)	1	0	2	0	0	0	0	0	0	0	24	0	0	0	0	0	0
(1754, 2697)	1	0	0	0	0	0	0	0	5	0	24	0	0	0	0	0	0
(2697, 1754)	1	0	5	0	0	0	0	0	0	0	24	0	0	0	0	0	0
(1754, 2713)	3	0	1	0	0	0	0	0	8	0	15	0	0	0	0	0	0
(2713, 1754)	3	0	8	0	0	0	0	0	1	0	15	0	0	0	0	0	0
(1754, 3026)	1	0	0	0	0	0	0	0	9	0	16	0	0	0	0	0	0
(3026, 1754)	1	0	9	0	0	0	0	0	0	0	16	0	0	0	0	0	1
(1754, 3033)	1	0	1	0	0	0	0	0	7	0	26	0	0	0	0	0	0
(3033, 1754)	1	0	7	0	0	0	0	0	1	0	26	0	0	0	0	0	0
(1754, 3253)	0	0	1	0	0	0	0	0	0	0	29	0	0	0	0	0	0
(3253, 1754)	0	0	0	0	0	0	0	0	1	0	29	0	0	0	0	0	0
(1754, 3265)	0	0	2	0	0	0	0	0	0	0	24	0	0	0	0	0	0
(3265, 1754)	0	0	0	0	0	0	0	0	2	0	24	0	0	0	0	0	0
(1754, 3352)	4	0	0	0	0	0	0	0	9	0	13	0	0	0	0	0	0
(3352, 1754)	4	0	9	0	0	0	0	0	0	0	13	0	0	0	0	0	0
(1767, 2565)	21	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2565, 1767)	21	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
(1769, 2145)	6	0	4	0	0	0	0	0	1	0	16	0	0	0	0	0	0
(2145, 1769)	6	0	1	0	0	0	0	0	4	0	16	0	0	0	0	0	0
(1769, 2237)	8	0	2	0	0	0	0	0	9	0	11	0	0	0	0	0	0
(2237, 1769)	8	0	9	0	0	0	0	0	2	0	11	0	0	0	0	0	0
(1769, 2328)	9	0	6	0	0	0	0	0	2	0	18	0	0	0	0	0	0
(2328, 1769)	9	0	2	0	0	0	0	0	6	0	18	0	0	0	0	0	0
(1769, 2565)	21	0	2	0	0	0	0	0	11	0	9	0	0	0	0	0	0
(2565, 1769)	21	0	11	0	0	0	0	0	2	0	9	0	0	0	0	0	1
(1769, 2576)	5	0	7	0	0	0	0	0	4	0	12	0	0	0	0	0	0
(2576, 1769)	5	0	4	0	0	0	0	0	7	0	12	0	0	0	0	0	0
(1769, 2871)	8	0	3	0	0	0	0	0	6	0	14	0	0	0	0	0	0
(2871, 1769)	8	0	6	0	0	0	0	0	3	0	14	0	0	0	0	0	0
(1769, 3026)	9	0	5	0	0	0	0	0	5	0	8	0	0	0	0	0	0
(3026, 1769)	9	0	5	0	0	0	0	0	5	0	8	0	0	0	0	0	0
(1769, 3352)	6	0	3	0	0	0	0	0	8	0	21	0	0	0	0	0	1
(3352, 1769)	6	0	8	0	0	0	0	0	3	0	21	0	0	0	0	0	0
(1769, 3447)	5	0	1	0	0	0	0	0	6	0	15	0	0	0	0	0	0
(3447, 1769)	5	0	6	0	0	0	0	0	1	0	15	0	0	0	0	0	0
(1769, 3453)	7	0	0	0	0	0	0	0	8	0	10	0	0	0	0	0	0
(3453, 1769)	7	0	8	0	0	0	0	0	0	0	10	0	0	0	0	0	1
(1769, 3456)	4	0	5	0	0	0	0	0	5	0	11	0	0	0	0	0	0
(3456, 1769)	4	0	5	0	0	0	0	0	5	0	11	0	0	0	0	0	1
(1769, 3568)	6	0	1	0	0	0	0	0	6	0	12	0	0	0	0	0	0
(3568, 1769)	6	0	6	0	0	0	0	0	1	0	12	0	0	0	0	0	0
(1769, 3615)	6	0	3	0	0	0	0	0	6	0	11	0	0	0	0	0	0
(3615, 1769)	6	0	6	0	0	0	0	0	3	0	11	0	0	0	0	0	0
(1772, 1808)	16	0	4	0	0	0	0	0	8	0	10	0	0	0	0	0	0
(1808, 1772)	16	0	8	0	0	0	0	0	4	0	10	0	0	0	0	0	1
(1772, 1842)	0	0	9	0	0	0	0	0	0	0	17	0	0	0	0	0	1
(1842, 1772)	0	0	0	0	0	0	0	0	9	0	17	0	0	0	0	0	0
(1772, 1847)	5	0	6	0	0	0	0	0	1	0	14	0	0	0	0	0	0
(1847, 1772)	5	0	1	0	0	0	0	0	6	0	14	0	0	0	0	0	0
(1772, 1888)	10	0	7	0	0	0	0	0	2	0	13	0	0	0	0	0	1
(1888, 1772)	10	0	2	0	0	0	0	0	7	0	13	0	0	0	0	0	0
(1772, 1919)	14	0	6	0	0	0	0	0	6	0	6	0	0	0	0	0	0
(1919, 1772)	14	0	6	0	0	0	0	0	6	0	6	0	0	0	0	0	0
(1772, 1977)	11	0	5	0	0	0	0	0	2	0	7	0	0	0	0	0	1
(1977, 1772)	11	0	2	0	0	0	0	0	5	0	7	0	0	0	0	0	1
(1772, 1992)	7	0	7	0	0	0	0	0	4	0	14	0	0	0	0	0	1
(1992, 1772)	7	0	4	0	0	0	0	0	7	0	14	0	0	0	0	0	0
(1772, 1997)	21	0	6	0	0	0	0	0	7	0	7	0	0	0	0	0	1
(1997, 1772)	21	0	7	0	0	0	0	0	6	0	7	0	0	0	0	0	1
(1772, 2062)	19	0	5	0	0	0	0	0	5	0	10	0	0	0	0	0	0
(2062, 1772)	19	0	5	0	0	0	0	0	5	0	10	0	0	0	0	0	0
(1772, 2066)	0	0	10	0	0	0	0	0	0	0	15	0	0	0	0	0	1
(2066, 1772)	0	0	0	0	0	0	0	0	10	0	15	0	0	0	0	0	0
(1772, 2072)	20	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0
(2072, 1772)	20	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1
(1772, 2117)	2	0	7	0	0	0	0	0	1	0	17	0	0	0	0	0	0
(2117, 1772)	2	0	1	0	0	0	0	0	7	0	17	0	0	0	0	0	0
(1772, 2128)	3	0	6	0	0	0	0	0	1	0	15	0	0	0	0	0	1
(2128, 1772)	3	0	1	0	0	0	0	0	6	0	15	0	0	0	0	0	0
(1772, 2133)	20	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(2133, 1772)	20	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1772, 2240)	11	0	6	0	0	0	0	0	1	0	12	0	0	0	0	0	0
(2240, 1772)	11	0	1	0	0	0	0	0	6	0	12	0	0	0	0	0	0
(1772, 2328)	14	0	9	0	0	0	0	0	5	0	14	0	0	0	0	0	0
(2328, 1772)	14	0	5	0	0	0	0	0	9	0	14	0	0	0	0	0	0
(1783, 2062)	14	0	1	0	0	0	0	0	3	0	8	0	0	0	0	0	0
(2062, 1783)	14	0	3	0	0	0	0	0	1	0	8	0	0	0	0	0	1
(1783, 2651)	10	0	8	0	0	0	0	0	1	0	6	0	0	0	0	0	0
(2651, 1783)	10	0	1	0	0	0	0	0	8	0	6	0	0	0	0	0	0
(1792, 2225)	0	0	0	0	0	0	0	0	2	0	23	0	0	0	0	0	0
(2225, 1792)	0	0	2	0	0	0	0	0	0	0	23	0	0	0	0	0	0
(1792, 2328)	1	0	1	0	0	0	0	0	6	0	17	0	0	0	0	0	0
(2328, 1792)	1	0	6	0	0	0	0	0	1	0	17	0	0	0	0	0	0
(1792, 2371)	0	0	0	0	0	0	0	0	7	0	19	0	0	0	0	0	0
(2371, 1792)	0	0	7	0	0	0	0	0	0	0	19	0	0	0	0	0	1
(1792, 2654)	0	0	0	0	0	0	0	0	4	0	22	0	0	0	0	0	0
(2654, 1792)	0	0	4	0	0	0	0	0	0	0	22	0	0	0	0	0	1
(1792, 3352)	0	0	1	0	0	0	0	0	5	0	19	0	0	0	0	0	0
(3352, 1792)	0	0	5	0	0	0	0	0	1	0	19	0	0	0	0	0	0
(1795, 2565)	25	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2565, 1795)	25	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
(1799, 2145)	7	0	3	0	0	0	0	0	3	0	13	0	0	0	0	0	0
(2145, 1799)	7	0	3	0	0	0	0	0	3	0	13	0	0	0	0	0	0
(1799, 2328)	3	0	3	0	0	0	0	0	7	0	14	0	0	0	0	0	0
(2328, 1799)	3	0	7	0	0	0	0	0	3	0	14	0	0	0	0	0	0
(1799, 2516)	5	0	3	0	0	0	0	0	2	0	15	0	0	0	0	0	1
(2516, 1799)	5	0	2	0	0	0	0	0	3	0	15	0	0	0	0	0	0
(1799, 2565)	16	0	1	0	0	0	0	0	15	0	5	0	0	0	0	0	0
(2565, 1799)	16	0	15	0	0	0	0	0	1	0	5	0	0	0	0	0	1
(1799, 2576)	6	0	2	0	0	0	0	0	2	0	17	0	0	0	0	0	1
(2576, 1799)	6	0	2	0	0	0	0	0	2	0	17	0	0	0	0	0	0
(1799, 2688)	16	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
(2688, 1799)	16	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1799, 3027)	2	0	1	0	0	0	0	0	5	0	19	0	0	0	0	0	0
(3027, 1799)	2	0	5	0	0	0	0	0	1	0	19	0	0	0	0	0	0
(1799, 3089)	0	0	4	0	0	0	0	0	0	0	24	0	0	0	0	0	0
(3089, 1799)	0	0	0	0	0	0	0	0	4	0	24	0	0	0	0	0	0
(1799, 3352)	6	0	3	0	0	0	0	0	7	0	16	0	0	0	0	0	0
(3352, 1799)	6	0	7	0	0	0	0	0	3	0	16	0	0	0	0	0	0
(1799, 3447)	8	0	2	0	0	0	0	0	7	0	8	0	0	0	0	0	0
(3447, 1799)	8	0	7	0	0	0	0	0	2	0	8	0	0	0	0	0	1
(1799, 3452)	8	0	3	0	0	0	0	0	3	0	11	0	0	0	0	0	0
(3452, 1799)	8	0	3	0	0	0	0	0	3	0	11	0	0	0	0	0	0
(1799, 3453)	7	0	1	0	0	0	0	0	11	0	8	0	0	0	0	0	0
(3453, 1799)	7	0	11	0	0	0	0	0	1	0	8	0	0	0	0	0	0
(1799, 3456)	8	0	3	0	0	0	0	0	8	0	30	0	0	0	0	0	1
(3456, 1799)	8	0	8	0	0	0	0	0	3	0	30	0	0	0	0	0	1
(1799, 3796)	4	0	3	0	0	0	0	0	4	0	20	0	0	0	0	0	1
(3796, 1799)	4	0	4	0	0	0	0	0	3	0	20	0	0	0	0	0	0
(1799, 3910)	2	0	3	0	0	0	0	0	1	0	21	0	0	0	0	0	0
(3910, 1799)	2	0	1	0	0	0	0	0	3	0	21	0	0	0	0	0	0
(1799, 4099)	8	0	4	0	0	0	0	0	6	0	17	0	0	0	0	0	0
(4099, 1799)	8	0	6	0	0	0	0	0	4	0	17	0	0	0	0	0	0
(1799, 4310)	10	0	2	0	0	0	0	0	4	0	20	0	0	0	0	0	0
(4310, 1799)	10	0	4	0	0	0	0	0	2	0	20	0	0	0	0	0	1
(1799, 4483)	7	0	2	0	0	0	0	0	4	0	13	0	0	0	0	0	0
(4483, 1799)	7	0	4	0	0	0	0	0	2	0	13	0	0	0	0	0	0
(1799, 4587)	3	0	4	0	0	0	0	0	2	0	22	0	0	0	0	0	0
(4587, 1799)	3	0	2	0	0	0	0	0	4	0	22	0	0	0	0	0	0
(1799, 4653)	4	0	2	0	0	0	0	0	4	0	16	0	0	0	0	0	0
(4653, 1799)	4	0	4	0	0	0	0	0	2	0	16	0	0	0	0	0	1
(1799, 4712)	4	0	4	0	0	0	0	0	2	0	21	0	0	0	0	0	0
(4712, 1799)	4	0	2	0	0	0	0	0	4	0	21	0	0	0	0	0	1
(1799, 4828)	3	0	1	0	0	0	0	0	2	0	19	0	0	0	0	0	0
(4828, 1799)	3	0	2	0	0	0	0	0	1	0	19	0	0	0	0	0	0
(1799, 5079)	9	0	2	0	0	0	0	0	10	0	7	0	0	0	0	0	0
(5079, 1799)	9	0	10	0	0	0	0	0	2	0	7	0	0	0	0	0	1
(1799, 5188)	11	0	1	0	0	0	0	0	6	0	8	0	0	0	0	0	0
(5188, 1799)	11	0	6	0	0	0	0	0	1	0	8	0	0	0	0	0	0
(1799, 5189)	12	0	1	0	0	0	0	0	5	0	13	0	0	0	0	0	0
(5189, 1799)	12	0	5	0	0	0	0	0	1	0	13	0	0	0	0	0	1
(1799, 5459)	0	0	6	0	0	0	0	0	0	0	21	0	0	0	0	0	1
(5459, 1799)	0	0	0	0	0	0	0	0	6	0	21	0	0	0	0	0	0
(1799, 5524)	7	0	3	0	0	0	0	0	6	0	14	0	0	0	0	0	0
(5524, 1799)	7	0	6	0	0	0	0	0	3	0	14	0	0	0	0	0	0
(1799, 5743)	0	0	5	0	0	0	0	0	0	0	21	0	0	0	0	0	0
(5743, 1799)	0	0	0	0	0	0	0	0	5	0	21	0	0	0	0	0	0
(1808, 1919)	18	0	5	0	0	0	0	0	2	0	13	0	0	0	0	0	0
(1919, 1808)	18	0	2	0	0	0	0	0	5	0	13	0	0	0	0	0	0
(1808, 1922)	20	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(1922, 1808)	20	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1808, 1992)	5	0	11	0	0	0	0	0	0	0	13	0	0	0	0	0	0
(1992, 1808)	5	0	0	0	0	0	0	0	11	0	13	0	0	0	0	0	1
(1808, 1997)	21	0	6	0	0	0	0	0	4	0	4	0	0	0	0	0	0
(1997, 1808)	21	0	4	0	0	0	0	0	6	0	4	0	0	0	0	0	0
(1808, 2066)	0	0	19	0	0	0	0	0	0	0	16	0	0	0	0	0	1
(2066, 1808)	0	0	0	0	0	0	0	0	19	0	16	0	0	0	0	0	0
(1808, 2072)	17	0	1	0	0	0	0	0	6	0	2	0	0	0	0	0	0
(2072, 1808)	17	0	6	0	0	0	0	0	1	0	2	0	0	0	0	0	0
(1808, 2102)	4	0	8	0	0	0	0	0	3	0	12	0	0	0	0	0	0
(2102, 1808)	4	0	3	0	0	0	0	0	8	0	12	0	0	0	0	0	1
(1808, 2117)	1	0	10	0	0	0	0	0	0	0	15	0	0	0	0	0	1
(2117, 1808)	1	0	0	0	0	0	0	0	10	0	15	0	0	0	0	0	0
(1808, 2120)	10	0	9	0	0	0	0	0	3	0	14	0	0	0	0	0	1
(2120, 1808)	10	0	3	0	0	0	0	0	9	0	14	0	0	0	0	0	0
(1808, 2133)	24	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(2133, 1808)	24	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1808, 2145)	9	0	10	0	0	0	0	0	3	0	9	0	0	0	0	0	1
(2145, 1808)	9	0	3	0	0	0	0	0	10	0	9	0	0	0	0	0	0
(1808, 2174)	2	0	8	0	0	0	0	0	3	0	16	0	0	0	0	0	1
(2174, 1808)	2	0	3	0	0	0	0	0	8	0	16	0	0	0	0	0	1
(1808, 2225)	4	0	7	0	0	0	0	0	1	0	15	0	0	0	0	0	0
(2225, 1808)	4	0	1	0	0	0	0	0	7	0	15	0	0	0	0	0	0
(1808, 2237)	16	0	5	0	0	0	0	0	8	0	7	0	0	0	0	0	0
(2237, 1808)	16	0	8	0	0	0	0	0	5	0	7	0	0	0	0	0	0
(1808, 2256)	12	0	10	0	0	0	0	0	3	0	16	0	0	0	0	0	1
(2256, 1808)	12	0	3	0	0	0	0	0	10	0	16	0	0	0	0	0	0
(1808, 2297)	14	0	3	0	0	0	0	0	6	0	8	0	0	0	0	0	1
(2297, 1808)	14	0	6	0	0	0	0	0	3	0	8	0	0	0	0	0	0
(1808, 2323)	7	0	8	0	0	0	0	0	3	0	12	0	0	0	0	0	0
(2323, 1808)	7	0	3	0	0	0	0	0	8	0	12	0	0	0	0	0	0
(1808, 2328)	22	0	16	0	0	0	0	0	6	0	16	0	0	0	0	0	0
(2328, 1808)	22	0	6	0	0	0	0	0	16	0	16	0	0	0	0	0	0
(1808, 2371)	11	0	7	0	0	0	0	0	4	0	11	0	0	0	0	0	0
(2371, 1808)	11	0	4	0	0	0	0	0	7	0	11	0	0	0	0	0	0
(1808, 2375)	7	0	5	0	0	0	0	0	0	0	15	0	0	0	0	0	0
(2375, 1808)	7	0	0	0	0	0	0	0	5	0	15	0	0	0	0	0	0
(1808, 2474)	14	0	6	0	0	0	0	0	4	0	11	0	0	0	0	0	0
(2474, 1808)	14	0	4	0	0	0	0	0	6	0	11	0	0	0	0	0	1
(1808, 2485)	17	0	10	0	0	0	0	0	6	0	8	0	0	0	0	0	1
(2485, 1808)	17	0	6	0	0	0	0	0	10	0	8	0	0	0	0	0	1
(1808, 2504)	4	0	8	0	0	0	0	0	2	0	12	0	0	0	0	0	0
(2504, 1808)	4	0	2	0	0	0	0	0	8	0	12	0	0	0	0	0	0
(1808, 2510)	11	0	6	0	0	0	0	0	5	0	10	0	0	0	0	0	1
(2510, 1808)	11	0	5	0	0	0	0	0	6	0	10	0	0	0	0	0	1
(1808, 2542)	8	0	5	0	0	0	0	0	2	0	12	0	0	0	0	0	1
(2542, 1808)	8	0	2	0	0	0	0	0	5	0	12	0	0	0	0	0	0
(1808, 2560)	4	0	5	0	0	0	0	0	1	0	14	0	0	0	0	0	1
(2560, 1808)	4	0	1	0	0	0	0	0	5	0	14	0	0	0	0	0	0
(1808, 2565)	24	0	6	0	0	0	0	0	8	0	8	0	0	0	0	0	0
(2565, 1808)	24	0	8	0	0	0	0	0	6	0	8	0	0	0	0	0	1
(1808, 2576)	6	0	10	0	0	0	0	0	4	0	8	0	0	0	0	0	1
(2576, 1808)	6	0	4	0	0	0	0	0	10	0	8	0	0	0	0	0	0
(1808, 2593)	4	0	11	0	0	0	0	0	2	0	21	0	0	0	0	0	0
(2593, 1808)	4	0	2	0	0	0	0	0	11	0	21	0	0	0	0	0	0
(1808, 2594)	6	0	12	0	0	0	0	0	1	0	15	0	0	0	0	0	0
(2594, 1808)	6	0	1	0	0	0	0	0	12	0	15	0	0	0	0	0	0
(1808, 2625)	0	0	16	0	0	0	0	0	0	0	17	0	0	0	0	0	0
(2625, 1808)	0	0	0	0	0	0	0	0	16	0	17	0	0	0	0	0	0
(1808, 2653)	8	0	6	0	0	0	0	0	5	0	6	0	0	0	0	0	0
(2653, 1808)	8	0	5	0	0	0	0	0	6	0	6	0	0	0	0	0	0
(1808, 2660)	8	0	10	0	0	0	0	0	4	0	10	0	0	0	0	0	0
(2660, 1808)	8	0	4	0	0	0	0	0	10	0	10	0	0	0	0	0	0
(1808, 2713)	11	0	4	0	0	0	0	0	5	0	6	0	0	0	0	0	0
(2713, 1808)	11	0	5	0	0	0	0	0	4	0	6	0	0	0	0	0	0
(1808, 2794)	0	0	12	0	0	0	0	0	0	0	13	0	0	0	0	0	0
(2794, 1808)	0	0	0	0	0	0	0	0	12	0	13	0	0	0	0	0	0
(1808, 2871)	9	0	7	0	0	0	0	0	4	0	12	0	0	0	0	0	0
(2871, 1808)	9	0	4	0	0	0	0	0	7	0	12	0	0	0	0	0	0
(1808, 3005)	4	0	9	0	0	0	0	0	2	0	11	0	0	0	0	0	0
(3005, 1808)	4	0	2	0	0	0	0	0	9	0	11	0	0	0	0	0	0
