,"(0, 0, 0, 0)","(0, 0, 0, 1)","(0, 0, 1, 0)","(0, 0, 1, 1)","(0, 1, 0, 0)","(0, 1, 0, 1)","(0, 1, 1, 0)","(0, 1, 1, 1)","(1, 0, 0, 0)","(1, 0, 0, 1)","(1, 0, 1, 0)","(1, 0, 1, 1)","(1, 1, 0, 0)","(1, 1, 0, 1)","(1, 1, 1, 0)","(1, 1, 1, 1)"
"('6', '675')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('675', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '310')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('310', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '306')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('306', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '325')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('325', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '739')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('739', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '246')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('246', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '756')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('756', '6')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('6', '706')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('706', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '600')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('600', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '549')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('549', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '407')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('407', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '723')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('723', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '673')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('673', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '659')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('659', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '308')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('308', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '864')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('864', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '127')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('127', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '23')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('23', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '154')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('154', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '252')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('252', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '257')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('257', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '261')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('261', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '273')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('273', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '19')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('19', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '299')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('299', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '302')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('302', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '322')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('322', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '80')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('80', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '94')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('94', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '356')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('356', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '358')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('358', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '339')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('339', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '363')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('363', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '370')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('370', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '373')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('373', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '377')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('377', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '379')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('379', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '415')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('415', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '226')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('226', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '422')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('422', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '428')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('428', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '8282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('8282', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '192')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('192', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '8284')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8284', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '514')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('514', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '75')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('75', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '55')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('55', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '560')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('560', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('282', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '592')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('592', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '280')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('280', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '224')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('224', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '645')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('645', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '650')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('650', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '255')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('255', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '664')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('664', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '667')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('667', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '675')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('675', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '310')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('310', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '306')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('306', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '325')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('325', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '739')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('739', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '246')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('246', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '756')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('756', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8', '706')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('706', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '600')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('600', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '549')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('549', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '407')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('407', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '723')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('723', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '673')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('673', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '659')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('659', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '308')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('308', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '864')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('864', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('33', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '127')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('127', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '23')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('23', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '154')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('154', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '252')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('252', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '257')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('257', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '261')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('261', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '273')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('273', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '19')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('19', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '299')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('299', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '302')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('302', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '322')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('322', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '80')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('80', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '94')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('94', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '356')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('356', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '358')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('358', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '339')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('339', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '363')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('363', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '370')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('370', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '373')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('373', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '377')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('377', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '379')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('379', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '415')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('415', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('226', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '75')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('75', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '55')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('55', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '560')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('560', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '282')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('282', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '592')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('592', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '280')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('280', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '224')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('224', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '645')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('645', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '650')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('650', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '255')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('255', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '664')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('664', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '667')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('667', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '675')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('675', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '310')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('310', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '306')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('306', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '325')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('325', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '739')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('739', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '246')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('246', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '756')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('756', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('33', '706')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('706', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '600')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('600', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '549')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('549', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '407')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('407', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '723')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('723', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '673')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('673', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '659')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('659', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '308')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('308', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '864')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('864', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '127')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('127', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '23')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('23', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '154')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('154', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '252')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('252', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '257')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('257', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '261')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('261', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '273')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('273', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '19')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('19', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '299')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('299', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '302')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('302', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '322')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('322', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '80')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('80', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '94')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('94', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '356')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('356', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '358')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('358', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '339')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('339', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '363')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('363', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '370')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('370', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '373')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('373', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '377')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('377', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '379')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('379', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '415')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('415', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('226', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '75')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('75', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '55')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('55', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '560')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('560', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '282')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('282', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '592')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('592', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '280')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('280', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '224')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('224', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '645')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('645', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('50', '650')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('650', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '255')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('255', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
